
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
2i1qp4y59joa6	,03	,00030003	,084327464290	,0000	,0	,01	,1	,497499	,1001080744	,0	,20442312	,00030003	,4	,030000000	,0	,41.00	,01	,080744	,00030003	,0	,000300034974991001080744000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,111	,0730	,01	,01	,yqlg8ewudhijf	,1	,1	
ctlxv92fkbeua	,03	,00030002	,609439997563	,0000	,0	,01	,1	,314621	,1001081750	,0	,13433837	,00030002	,4	,030000000	,0	,567.00	,01	,081750	,00030002	,0	,000300023146211001081750000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,112	,9032	,01	,01	,zademc4t7531w	,1	,1	
lxk5whpf07tqn	,03	,00030003	,063088739078	,0000	,0	,01	,1	,665568	,1001081909	,0	,33805802	,00030003	,4	,030000000	,0	,22.00	,01	,081909	,00030003	,0	,000300036655681001081909000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,032	,9373	,01	,00	,lui6w1xnomre2	,1	,1	
97cs5xutvr2pg	,03	,00010002	,292917223024	,0000	,0	,01	,1	,917743	,1001082215	,0	,51191433	,00010002	,4	,030000000	,0	,213.00	,01	,082215	,00010002	,0	,000100029177431001082215000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,000	,9639	,01	,01	,kisbg2modutcz	,1	,1	
824tcx5mdlvi7	,03	,00030003	,857420624961	,0000	,0	,01	,1	,696998	,1001082634	,0	,65777079	,00030003	,4	,030000000	,0	,457.00	,01	,082634	,00030003	,0	,000300036969981001082634000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,130	,2137	,01	,01	,3ni9mdkbrt6wy	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,455589784740	,0000	,0	,01	,1	,900643	,1001082900	,0	,97402140	,00010002	,4	,030000000	,0	,548.00	,01	,082900	,00010002	,0	,000100029006431001082900000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,052	,6104	,01	,03	,rhk38etajnf2x	,1	,1	
3l2ohdmxw7u4z	,03	,00030002	,562349984547	,0000	,0	,01	,1	,790792	,1001083804	,0	,70432078	,00030002	,4	,030000000	,0	,599.00	,01	,083804	,00030002	,0	,000300027907921001083804000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,031	,2090	,01	,01	,ihk0nce2qabpy	,1	,1	
97cs5xutvr2pg	,03	,00010002	,619196294535	,0000	,0	,01	,1	,167150	,1001085357	,0	,92229985	,00010002	,4	,030000000	,0	,233.00	,01	,085357	,00010002	,0	,000100021671501001085357000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,000	,7541	,01	,01	,zdh1tcf2wx5gb	,1	,1	
97cs5xutvr2pg	,03	,00010002	,435994886911	,0000	,0	,01	,1	,227771	,1001090028	,0	,54498647	,00010002	,4	,030000000	,0	,321.00	,01	,090028	,00010002	,0	,000100022277711001090028000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,071	,1588	,01	,01	,u3etkgyps91a2	,1	,1	
97cs5xutvr2pg	,03	,00010002	,464150431100	,0000	,0	,01	,1	,611574	,1001090939	,0	,29714882	,00010002	,4	,030000000	,0	,600.00	,01	,090939	,00010002	,0	,000100026115741001090939000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,112	,0892	,01	,01	,kt5ye2zr0w6ic	,1	,1	
ctlxv92fkbeua	,03	,00030002	,059473440809	,0000	,0	,01	,1	,331043	,1001091000	,0	,91273767	,00030002	,4	,030000000	,0	,170.00	,01	,091000	,00030002	,0	,000300023310431001091000000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,030	,4924	,01	,01	,97cs5xutvr2pg	,1	,1	
klue0qoxdzisv	,03	,00030002	,556665997235	,0000	,0	,01	,1	,788229	,1001091258	,0	,93065213	,00030002	,4	,030000000	,0	,338.00	,01	,091258	,00030002	,0	,000300027882291001091258000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,000	,2951	,01	,01	,42cp6o05fwhuq	,1	,1	
ctlxv92fkbeua	,03	,00030002	,379994439538	,0000	,0	,01	,1	,281625	,1001092338	,0	,19235798	,00030002	,4	,030000000	,0	,59.00	,01	,092338	,00030002	,0	,000300022816251001092338000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,000	,6454	,01	,01	,zademc4t7531w	,1	,1	
c0ejpxizg1fbv	,03	,00030003	,173945279500	,0000	,0	,01	,1	,697774	,1001092346	,0	,21388627	,00030003	,4	,030000000	,0	,406.00	,01	,092346	,00030003	,0	,000300036977741001092346000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,042	,9266	,01	,01	,w24dy1csneb6p	,1	,1	
97cs5xutvr2pg	,03	,00010002	,191755484703	,0000	,0	,01	,1	,311376	,1001093024	,0	,62634414	,00010002	,4	,030000000	,0	,485.00	,01	,093024	,00010002	,0	,000100023113761001093024000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,061	,0531	,01	,01	,zdh1tcf2wx5gb	,1	,1	
ihk0nce2qabpy	,03	,00030001	,188344288104	,0000	,0	,01	,1	,907801	,1001093912	,0	,46389868	,00030001	,4	,030000000	,0	,316.00	,01	,093912	,00030001	,0	,000300019078011001093912000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,040	,8049	,01	,01	,3l2ohdmxw7u4z	,1	,1	
2rl6cdh85enqv	,03	,00010000	,579123108733	,0000	,0	,01	,1	,976307	,1001100750	,0	,17619792	,00010000	,4	,030000000	,0	,216.00	,01	,100750	,00010000	,0	,000100009763071001100750000010000	,20221001	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,040	,0402	,01	,01	,kisbg2modutcz	,1	,1	
0tbsklj7pweqm	,03	,00010002	,471182911390	,0000	,0	,01	,1	,894849	,1001101330	,0	,77990732	,00010002	,4	,030000000	,0	,353.00	,01	,101330	,00010002	,0	,000100028948491001101330000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,141	,6246	,01	,01	,ormwfd17hx9se	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,963077569525	,0000	,0	,01	,1	,439735	,1001102754	,0	,10670638	,00010002	,4	,030000000	,0	,35.00	,01	,102754	,00010002	,0	,000100024397351001102754000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,142	,7965	,01	,03	,1oyucenv45agx	,1	,1	
u1ah459c0vpmd	,01	,00010002	,808201497151	,0000	,0	,01	,1	,215052	,1001103505	,0	,20249954	,00010002	,4	,010000000	,0	,6.85	,01	,103505	,00010002	,0	,000100022150521001103505000010002	,20221001	,00010002	,199250172505534	,01	,00	,01	,00000000	,8099	,42591073	,rtnTownship_health_center(Low)	,000	,0586	,01	,02	,c0kdo5xre6vw4	,1	,1	
urvyhaowz0gn6	,01	,00020001	,236897219403	,0000	,0	,01	,1	,726405	,1001103948	,0	,61619205	,00020001	,4	,010000000	,0	,101.19	,01	,103948	,00020001	,0	,000200017264051001103948000020001	,20221001	,00020001	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,102	,4895	,01	,01	,spa8mnj4k1tyz	,1	,1	
xvygi4r9u7w0q	,01	,00020003	,811630482114	,0000	,0	,01	,1	,203738	,1001104051	,0	,82169124	,00020003	,4	,010000000	,0	,39.90	,01	,104051	,00020003	,0	,000200032037381001104051000020003	,20221001	,00020003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,120	,1890	,01	,01	,jfpxelk10s5m2	,1	,1	
g9fai3q06jmzl	,01	,00020003	,710271435169	,0000	,0	,01	,1	,771364	,1001104355	,0	,87543810	,00020003	,4	,010000000	,0	,40.80	,01	,104355	,00020003	,0	,000200037713641001104355000020003	,20221001	,00020003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,042	,3452	,01	,06	,jfpxelk10s5m2	,1	,1	
m7akwujxil1fh	,01	,00010003	,783375214498	,0000	,0	,01	,1	,167704	,1001105652	,0	,47365044	,00010003	,4	,010000000	,0	,132.02	,01	,105652	,00010003	,0	,000100031677041001105652000010003	,20221001	,00010003	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,141	,2047	,01	,04	,kcuf4pvn2x981	,1	,1	
ywe894znd1lcm	,01	,00020002	,078408656560	,0000	,0	,01	,1	,950889	,1001105925	,0	,97078550	,00020002	,4	,010000000	,0	,31.32	,01	,105925	,00020002	,0	,000200029508891001105925000020002	,20221001	,00020002	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,061	,6612	,01	,01	,jfpxelk10s5m2	,1	,1	
3s07tayiudrov	,01	,00010000	,901068726742	,0000	,0	,01	,1	,214602	,1001110459	,0	,99187138	,00010000	,4	,010000000	,0	,65.23	,01	,110459	,00010000	,0	,000100002146021001110459000010000	,20221001	,00010000	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,130	,3984	,01	,01	,kcuf4pvn2x981	,1	,1	
0tbsklj7pweqm	,03	,00010002	,350679404247	,0000	,0	,01	,1	,094666	,1001110733	,0	,27375311	,00010002	,4	,030000000	,0	,175.00	,01	,110733	,00010002	,0	,000100020946661001110733000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,070	,5054	,01	,01	,qh2omfugl9niz	,1	,1	
37oxaizp6ew5y	,03	,00030000	,607607524833	,0000	,0	,01	,1	,524056	,1001110915	,0	,66098937	,00030000	,4	,030000000	,0	,23.00	,01	,110915	,00030000	,0	,000300005240561001110915000030000	,20221001	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,070	,8816	,01	,01	,2rl6cdh85enqv	,1	,1	
3g1f9nqrp5uts	,01	,00010002	,718935929505	,0000	,0	,01	,1	,301768	,1001110950	,0	,11958727	,00010002	,4	,010000000	,0	,64.12	,01	,110950	,00010002	,0	,000100023017681001110950000010002	,20221001	,00010002	,928424325516094	,01	,00	,01	,00000000	,5814	,29140638	,"afwSnack_bars,Vendors(Low)	",100	,1123	,01	,04	,87q3y0vp2fobr	,1	,1	
c5gzv6t2qexid	,01	,00030003	,730115380928	,0000	,0	,01	,1	,485469	,1001111142	,0	,19675592	,00030003	,4	,010000000	,0	,35.80	,01	,111142	,00030003	,0	,000300034854691001111142000030003	,20221001	,00030003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,021	,4009	,01	,02	,jfpxelk10s5m2	,1	,1	
ceb62zqjix1gy	,01	,00030003	,085380453128	,0000	,0	,01	,1	,200518	,1001111344	,0	,42967604	,00030003	,4	,010000000	,0	,19.40	,01	,111344	,00030003	,0	,000300032005181001111344000030003	,20221001	,00030003	,166512749679739	,01	,00	,01	,00000000	,5814	,07713955	,"quySnack_bars,Vendors(Low)	",131	,2984	,01	,00	,ced01k7uagwf4	,1	,1	
iywr6f5m1bl4n	,01	,00010000	,351528408100	,0000	,0	,01	,1	,032941	,1001111521	,0	,11461948	,00010000	,4	,010000000	,0	,39.65	,01	,111521	,00010000	,0	,000100000329411001111521000010000	,20221001	,00010000	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,012	,7922	,01	,01	,jfpxelk10s5m2	,1	,1	
3qn967exs4caj	,03	,00010003	,742749819994	,0000	,0	,01	,1	,181825	,1001111648	,0	,83921171	,00010003	,4	,030000000	,0	,225.00	,01	,111648	,00010003	,0	,000100031818251001111648000010003	,20221001	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,030	,2367	,01	,01	,ormwfd17hx9se	,1	,1	
fo4gb3xsl1dc2	,03	,00020001	,571621927695	,0000	,0	,01	,1	,142657	,1001111724	,0	,65592100	,00020001	,4	,030000000	,0	,157.00	,01	,111724	,00020001	,0	,000200011426571001111724000020001	,20221001	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,002	,9631	,01	,05	,c5gzv6t2qexid	,1	,1	
ckfoiqg9n1j5a	,01	,00010000	,675337629596	,0000	,0	,01	,1	,592508	,1001112108	,0	,92005685	,00010000	,4	,010000000	,0	,104.00	,01	,112108	,00010000	,0	,000100005925081001112108000010000	,20221001	,00010000	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,131	,8860	,01	,01	,spa8mnj4k1tyz	,1	,1	
0b283mk1qaesi	,01	,00010000	,066819916194	,0000	,0	,01	,1	,409831	,1001112944	,0	,62381449	,00010000	,4	,010000000	,0	,30.60	,01	,112944	,00010000	,0	,000100004098311001112944000010000	,20221001	,00010000	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,042	,9588	,01	,02	,jfpxelk10s5m2	,1	,1	
u4lfsdwqp610j	,03	,00020001	,867409203572	,0000	,0	,01	,1	,039143	,1001113319	,0	,89043244	,00020001	,4	,030000000	,0	,152.00	,01	,113319	,00020001	,0	,000200010391431001113319000020001	,20221001	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,061	,9605	,01	,01	,gjpnrz5o1qe3f	,1	,1	
1iy0r4clmdfqn	,01	,00010000	,094694673028	,0000	,0	,01	,1	,028201	,1001113541	,0	,29725376	,00010000	,4	,010000000	,0	,944.98	,01	,113541	,00010000	,0	,000100000282011001113541000010000	,20221001	,00010000	,936319795619747	,01	,00	,01	,00000000	,5699	,03444346	,juwBrand_discounts	,120	,7698	,01	,06	,1tornx8m425el	,1	,1	
ftwxe6o13zisp	,01	,00010000	,766910907015	,0000	,0	,01	,1	,400033	,1001113835	,0	,22640481	,00010000	,4	,010000000	,0	,3.20	,01	,113835	,00010000	,0	,000100004000331001113835000010000	,20221001	,00010000	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",061	,6867	,01	,06	,d4ifvrwp63bs2	,1	,1	
m7akwujxil1fh	,01	,00010003	,767241477676	,0000	,0	,01	,1	,318649	,1001121720	,0	,22520615	,00010003	,4	,010000000	,0	,71.15	,01	,121720	,00010003	,0	,000100033186491001121720000010003	,20221001	,00010003	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,112	,6888	,01	,04	,kcuf4pvn2x981	,1	,1	
tykx15jm3gv7a	,01	,00010001	,274749973039	,0000	,0	,01	,1	,279966	,1001122709	,0	,45930375	,00010001	,4	,010000000	,0	,89.28	,01	,122709	,00010001	,0	,000100012799661001122709000010001	,20221001	,00010001	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,041	,2128	,01	,01	,kcuf4pvn2x981	,1	,1	
zdh1tcf2wx5gb	,03	,00030003	,089699491404	,0000	,0	,01	,1	,294906	,1001123049	,0	,99073885	,00030003	,4	,030000000	,0	,531.00	,01	,123049	,00030003	,0	,000300032949061001123049000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,141	,7084	,01	,01	,kisbg2modutcz	,1	,1	
bel1vycirowpn	,01	,00030001	,902498435968	,0000	,0	,01	,1	,545599	,1001123640	,0	,03713094	,00030001	,4	,010000000	,0	,1500.00	,01	,123640	,00030001	,0	,000300015455991001123640000030001	,20221001	,00030001	,716539165168778	,02	,00	,01	,00000000	,7829	,84715794	,"qtyMovies,TV_shows,Music(Low)	",041	,8151	,01	,01	,6yo2tnfi7vsu9	,1	,1	
97cs5xutvr2pg	,01	,00010002	,158912091130	,0000	,0	,01	,1	,670806	,1001123642	,0	,08247561	,00010002	,4	,010000000	,0	,73.25	,01	,123642	,00010002	,0	,000100026708061001123642000010002	,20221001	,00010002	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,011	,0840	,01	,01	,spa8mnj4k1tyz	,1	,1	
bw0da32l54kom	,01	,00010003	,350636958845	,0000	,0	,01	,1	,914944	,1001124056	,0	,90394058	,00010003	,4	,010000000	,0	,68.75	,01	,124056	,00010003	,0	,000100039149441001124056000010003	,20221001	,00010003	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,102	,2166	,01	,01	,spa8mnj4k1tyz	,1	,1	
2i1qp4y59joa6	,01	,00030003	,727722866863	,0000	,0	,01	,1	,809100	,1001125933	,0	,39199194	,00030003	,4	,010000000	,0	,69.32	,01	,125933	,00030003	,0	,000300038091001001125933000030003	,20221001	,00030003	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,050	,4644	,01	,01	,kcuf4pvn2x981	,1	,1	
gjpnrz5o1qe3f	,03	,00030001	,746159260256	,0000	,0	,01	,1	,397541	,1001130050	,0	,82398838	,00030001	,4	,030000000	,0	,306.00	,01	,130050	,00030001	,0	,000300013975411001130050000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,100	,4043	,01	,01	,u4lfsdwqp610j	,1	,1	
0aebpcnzg34il	,01	,00020000	,542072040192	,0000	,0	,01	,1	,519927	,1001130212	,0	,57522134	,00020000	,4	,010000000	,0	,6300.00	,01	,130212	,00020000	,0	,000200005199271001130212000020000	,20221001	,00020000	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,041	,5816	,01	,01	,jfpxelk10s5m2	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,692533261510	,0000	,0	,01	,1	,515518	,1001130513	,0	,90024167	,00010002	,4	,030000000	,0	,87.00	,01	,130513	,00010002	,0	,000100025155181001130513000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,150	,0093	,01	,03	,zlg6n3w8mdki1	,1	,1	
pchxgdz632nw4	,01	,00020002	,867049528309	,0000	,0	,01	,1	,824269	,1001130801	,0	,74920163	,00020002	,4	,010000000	,0	,998.55	,01	,130801	,00020002	,0	,000200028242691001130801000020002	,20221001	,00020002	,705647708965026	,01	,00	,01	,00000000	,5621	,35110613	,fgjMid_range_brand_clothing	,032	,5739	,01	,04	,0rkfvqdb54ecn	,1	,1	
n3kbofpcjuh8y	,01	,00010003	,570028094394	,0000	,0	,01	,1	,505939	,1001130901	,0	,80869777	,00010003	,4	,010000000	,0	,136.61	,01	,130901	,00010003	,0	,000100035059391001130901000010003	,20221001	,00010003	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,142	,4592	,01	,01	,kcuf4pvn2x981	,1	,1	
gjmfo8p6hit13	,03	,00020003	,034703081082	,0000	,0	,01	,1	,866923	,1001131006	,0	,64690099	,00020003	,4	,030000000	,0	,526.00	,01	,131006	,00020003	,0	,000200038669231001131006000020003	,20221001	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,002	,7571	,01	,01	,067dqk9aromji	,1	,1	
iqwska269n0h4	,03	,00030000	,768521970804	,0000	,0	,01	,1	,295414	,1001131320	,0	,11875491	,00030000	,4	,030000000	,0	,562.00	,01	,131320	,00030000	,0	,000300002954141001131320000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,100	,4562	,01	,01	,2i1qp4y59joa6	,1	,1	
42cp6o05fwhuq	,03	,00010000	,136120480918	,0000	,0	,01	,1	,329304	,1001131532	,0	,85344552	,00010000	,4	,030000000	,0	,136.00	,01	,131532	,00010000	,0	,000100003293041001131532000010000	,20221001	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,120	,4399	,01	,06	,4xpg7yvlhe6a2	,1	,1	
midk59trs0n7w	,01	,00010002	,290256177095	,0000	,0	,01	,1	,782065	,1001131713	,0	,54391481	,00010002	,4	,010000000	,0	,37.08	,01	,131713	,00010002	,0	,000100027820651001131713000010002	,20221001	,00010002	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,152	,1943	,01	,01	,jfpxelk10s5m2	,1	,1	
3l2ohdmxw7u4z	,03	,00030002	,334582989024	,0000	,0	,01	,1	,562700	,1001131945	,0	,49012419	,00030002	,4	,030000000	,0	,466.00	,01	,131945	,00030002	,0	,000300025627001001131945000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,072	,7028	,01	,01	,ihk0nce2qabpy	,1	,1	
067dqk9aromji	,01	,00030003	,555315032911	,0000	,0	,01	,1	,664042	,1001132056	,0	,62691306	,00030003	,4	,010000000	,0	,47.93	,01	,132056	,00030003	,0	,000300036640421001132056000030003	,20221001	,00030003	,199250172505534	,01	,00	,01	,00000000	,8099	,42591073	,rtnTownship_health_center(Low)	,071	,7364	,01	,01	,c0kdo5xre6vw4	,1	,1	
5lixshnqy48uk	,01	,00010002	,805638281261	,0000	,0	,01	,1	,758739	,1001132115	,0	,62935911	,00010002	,4	,010000000	,0	,61.93	,01	,132115	,00010002	,0	,000100027587391001132115000010002	,20221001	,00010002	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,140	,6277	,01	,01	,kcuf4pvn2x981	,1	,1	
0aebpcnzg34il	,01	,00020000	,075904347855	,0000	,0	,01	,1	,114359	,1001132315	,0	,67319606	,00020000	,4	,010000000	,0	,2437.00	,01	,132315	,00020000	,0	,000200001143591001132315000020000	,20221001	,00020000	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,122	,2327	,01	,01	,jfpxelk10s5m2	,1	,1	
0aebpcnzg34il	,01	,00020000	,525853977643	,0000	,0	,01	,1	,553949	,1001132413	,0	,56986102	,00020000	,4	,010000000	,0	,3800.00	,01	,132413	,00020000	,0	,000200005539491001132413000020000	,20221001	,00020000	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,122	,6447	,01	,01	,jfpxelk10s5m2	,1	,1	
tykx15jm3gv7a	,01	,00010001	,224661944033	,0000	,0	,01	,1	,348358	,1001132537	,0	,64431817	,00010001	,4	,010000000	,0	,5.98	,01	,132537	,00010001	,0	,000100013483581001132537000010001	,20221001	,00010001	,034221704356571	,01	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",122	,2263	,01	,01	,d4ifvrwp63bs2	,1	,1	
3ni9mdkbrt6wy	,03	,00010002	,564514799917	,0000	,0	,01	,1	,441999	,1001133028	,0	,75521428	,00010002	,4	,030000000	,0	,394.00	,01	,133028	,00010002	,0	,000100024419991001133028000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,020	,7205	,01	,01	,oca0s3zukl4pg	,1	,1	
42cp6o05fwhuq	,03	,00010000	,276671906766	,0000	,0	,01	,1	,451394	,1001133500	,0	,60728077	,00010000	,4	,030000000	,0	,193.00	,01	,133500	,00010000	,0	,000100004513941001133500000010000	,20221001	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,060	,8135	,01	,06	,ctlxv92fkbeua	,1	,1	
067dqk9aromji	,03	,00030003	,767556381920	,0000	,0	,01	,1	,476991	,1001134331	,0	,24170738	,00030003	,4	,030000000	,0	,463.00	,01	,134331	,00030003	,0	,000300034769911001134331000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,010	,9981	,01	,01	,e3ksdcyp5xigh	,1	,1	
37oxaizp6ew5y	,03	,00030000	,407038341570	,0000	,0	,01	,1	,054936	,1001134516	,0	,98463771	,00030000	,4	,030000000	,0	,175.00	,01	,134516	,00030000	,0	,000300000549361001134516000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,101	,1183	,01	,01	,1oyucenv45agx	,1	,1	
bcwxqja51f0vs	,01	,00030003	,264074935972	,0000	,0	,01	,1	,154446	,1001134927	,0	,84112169	,00030003	,4	,010000000	,0	,1206.98	,01	,134927	,00030003	,0	,000300031544461001134927000030003	,20221001	,00030003	,705647708965026	,01	,00	,01	,00000000	,5621	,35110613	,fgjMid_range_brand_clothing	,001	,1365	,01	,01	,0rkfvqdb54ecn	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,440307840346	,0000	,0	,01	,1	,112587	,1001135237	,0	,75733899	,00010002	,4	,030000000	,0	,517.00	,01	,135237	,00010002	,0	,000100021125871001135237000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,100	,1304	,01	,03	,824tcx5mdlvi7	,1	,1	
lxk5whpf07tqn	,03	,00030003	,626475539538	,0000	,0	,01	,1	,733641	,1001135357	,0	,97827498	,00030003	,4	,030000000	,0	,378.00	,01	,135357	,00030003	,0	,000300037336411001135357000030003	,20221001	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,111	,0478	,01	,00	,gjmfo8p6hit13	,1	,1	
fqrh73v0j1yoa	,03	,00030003	,033662421208	,0000	,0	,01	,1	,671998	,1001135442	,0	,51402493	,00030003	,4	,030000000	,0	,448.00	,01	,135442	,00030003	,0	,000300036719981001135442000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,001	,1287	,01	,00	,dpabhzynej2ov	,1	,1	
