
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00062764600503572546174	,mtb42s05kd3xv	,00030001	,00030001	,389393642397	,169872	,00	,01	,01	,4500.00	,4500.00	,20221001	,202241	,20221001	,011	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221001	,1001202241	,02	,0	,00000000	,98502261	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4500.00	,001	,4500.00	,672.06	,82922779	,425915234930	,2814243239	,7265604746368964	,0	,4500.00	,001	
00059217177644397013456	,mtb42s05kd3xv	,00030001	,00030001	,105515098985	,929811	,00	,01	,01	,2679.00	,2679.00	,20221001	,200920	,20221001	,040	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221001	,1001200920	,02	,0	,00000000	,29273137	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2679.00	,001	,2679.00	,400.10	,15010140	,704053840441	,6935377991	,9633239208952463	,0	,2679.00	,001	
00086578884696708458439	,mtb42s05kd3xv	,00030001	,00030001	,554325470106	,624026	,00	,01	,01	,3849.00	,3849.00	,20221001	,215740	,20221001	,011	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221001	,1001215740	,02	,0	,00000000	,06221820	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3849.00	,001	,3849.00	,574.84	,44471550	,412887775807	,7471376971	,0533660213497928	,0	,3849.00	,001	
00028161131423403755334	,mtb42s05kd3xv	,00030001	,00030001	,301454620287	,720712	,00	,01	,01	,3989.00	,3989.00	,20221021	,154730	,20221021	,032	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221021	,1021154730	,02	,0	,00000000	,29927961	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3989.00	,001	,3989.00	,595.75	,45689811	,014329022039	,5597914269	,5164065610222300	,0	,3989.00	,001	
00048461164236811005465	,pw5s68hoxmukq	,00010000	,00010000	,452436137646	,385380	,00	,01	,01	,2300.00	,2300.00	,20221002	,140138	,20221002	,140	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002140138	,02	,0	,00000000	,58532329	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2300.00	,001	,2300.00	,343.50	,93830674	,984467304285	,1627620845	,9058424311825021	,0	,2300.00	,001	
00069743862200138603261	,pw5s68hoxmukq	,00010000	,00010000	,367582657939	,990160	,00	,01	,01	,3858.00	,3858.00	,20221002	,145943	,20221002	,050	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002145943	,02	,0	,00000000	,83460863	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3858.00	,001	,3858.00	,576.18	,89877036	,207827679115	,7977420187	,9700087122100404	,0	,3858.00	,001	
00079423254003940992337	,pw5s68hoxmukq	,00010000	,00010000	,657433259753	,031675	,00	,01	,01	,2146.00	,2146.00	,20221002	,140306	,20221002	,041	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002140306	,02	,0	,00000000	,83723750	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2146.00	,001	,2146.00	,320.50	,98011279	,392462950630	,3572860872	,0120129442630924	,0	,2146.00	,001	
00013018406172708812271	,pw5s68hoxmukq	,00010000	,00010000	,217760159423	,627453	,00	,01	,01	,949.00	,949.00	,20221002	,154351	,20221002	,001	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002154351	,02	,0	,00000000	,73882966	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,949.00	,001	,949.00	,141.73	,95364112	,833755597622	,5223894435	,4848507348034952	,0	,949.00	,001	
00084198776262521170996	,pw5s68hoxmukq	,00010000	,00010000	,799746948298	,115712	,00	,01	,01	,3867.00	,3867.00	,20221002	,162540	,20221002	,112	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002162540	,02	,0	,00000000	,13596795	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3867.00	,001	,3867.00	,577.53	,39739851	,173504171927	,0704672752	,7109176689376229	,0	,3867.00	,001	
00052133825200041751824	,pw5s68hoxmukq	,00010000	,00010000	,527257505389	,843318	,00	,01	,01	,4200.00	,4200.00	,20221002	,171707	,20221002	,100	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002171707	,02	,0	,00000000	,78931330	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4200.00	,001	,4200.00	,627.26	,88123403	,331107270299	,6024394714	,5677181872020510	,0	,4200.00	,001	
00007925549108758112655	,pw5s68hoxmukq	,00010000	,00010000	,821311833854	,420285	,00	,01	,01	,2158.00	,2158.00	,20221002	,184219	,20221002	,040	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002184219	,02	,0	,00000000	,57180287	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2158.00	,001	,2158.00	,322.29	,44601575	,224388841589	,2939008888	,0084236787911408	,0	,2158.00	,001	
00093006778820221710481	,pw5s68hoxmukq	,00010000	,00010000	,445053135237	,197101	,00	,01	,01	,2300.00	,2300.00	,20221022	,090345	,20221022	,111	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221022	,1022090345	,02	,0	,00000000	,92877304	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2300.00	,001	,2300.00	,343.50	,83647653	,974506894244	,2018626003	,7704831600602500	,0	,2300.00	,001	
00031945045731486317879	,pw5s68hoxmukq	,00010000	,00010000	,823176215273	,183249	,00	,01	,01	,4878.00	,4878.00	,20221111	,211058	,20221111	,022	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221111	,1111211058	,02	,0	,00000000	,94628039	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4878.00	,001	,4878.00	,728.52	,18653480	,403488144766	,8208731099	,2022867463799272	,0	,4878.00	,001	
00056566645338865182632	,pw5s68hoxmukq	,00010000	,00010000	,934231815346	,710634	,00	,01	,01	,1700.00	,1700.00	,20221201	,220816	,20221201	,122	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221201	,1201220816	,02	,0	,00000000	,81555370	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1700.00	,001	,1700.00	,253.89	,71824854	,844178844951	,2388810095	,3341833340775659	,0	,1700.00	,001	
00058558822121397664856	,pw5s68hoxmukq	,00010000	,00010000	,346894056935	,993995	,00	,01	,01	,1400.00	,1400.00	,20221221	,044608	,20221221	,150	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221221	,1221044608	,02	,0	,00000000	,70094735	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1400.00	,001	,1400.00	,209.09	,71251197	,014310838036	,5520473429	,8401744113867734	,0	,1400.00	,001	
00018938334669066659629	,pw5s68hoxmukq	,00010000	,00010000	,056345789654	,020210	,00	,01	,01	,3009.00	,3009.00	,20230110	,225915	,20230110	,071	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20230110	,0110225915	,02	,0	,00000000	,48752531	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3009.00	,001	,3009.00	,449.39	,93515448	,010797468988	,5342721835	,0246589625056793	,0	,3009.00	,001	
00065799723126016678651	,pw5s68hoxmukq	,00010000	,00010000	,169411098684	,935879	,00	,01	,01	,3825.00	,3825.00	,20230130	,122629	,20230130	,120	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20230130	,0130122629	,02	,0	,00000000	,87895515	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3825.00	,001	,3825.00	,571.25	,02763909	,173725136898	,0086263446	,1694031699388216	,0	,3825.00	,001	
00055115073958274500150	,bel1vycirowpn	,00030001	,00030001	,457300997598	,755007	,00	,01	,01	,1900.00	,1900.00	,20221002	,051725	,20221002	,051	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221002	,1002051725	,02	,0	,00000000	,17195519	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1900.00	,001	,1900.00	,283.76	,34768961	,329495078221	,6577928803	,2414035448038345	,0	,1900.00	,001	
00001059136208669621141	,bel1vycirowpn	,00030001	,00030001	,824559370949	,727775	,00	,01	,01	,3300.00	,3300.00	,20221002	,063024	,20221002	,062	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221002	,1002063024	,02	,0	,00000000	,03965383	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3300.00	,001	,3300.00	,492.85	,50436558	,243158537508	,5684322861	,6710234575032648	,0	,3300.00	,001	
00063819492593460812944	,bel1vycirowpn	,00030001	,00030001	,978691193442	,596237	,00	,01	,01	,3497.00	,3497.00	,20221002	,061655	,20221002	,002	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221002	,1002061655	,02	,0	,00000000	,89188821	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3497.00	,001	,3497.00	,522.27	,09858754	,728100546777	,3438615150	,0132006762925024	,0	,3497.00	,001	
00058932120000879005038	,bel1vycirowpn	,00030001	,00030001	,554921329982	,050169	,00	,01	,01	,1889.00	,1889.00	,20221022	,023512	,20221022	,072	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221022	,1022023512	,02	,0	,00000000	,61732506	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1889.00	,001	,1889.00	,282.12	,13527162	,480075531045	,0987201645	,3278831558478406	,0	,1889.00	,001	
00086635439852257651140	,bel1vycirowpn	,00030001	,00030001	,156010814138	,345404	,00	,01	,01	,1877.00	,1877.00	,20221111	,161331	,20221111	,012	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221111	,1111161331	,02	,0	,00000000	,48667506	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1877.00	,001	,1877.00	,280.32	,91896624	,381489239275	,9663045303	,9765060026651212	,0	,1877.00	,001	
00044462101987514065238	,bel1vycirowpn	,00030001	,00030001	,902944241223	,017607	,00	,01	,01	,2300.00	,2300.00	,20221201	,220147	,20221201	,112	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221201	,1201220147	,02	,0	,00000000	,20366691	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2300.00	,001	,2300.00	,343.50	,49666621	,725168470257	,8722608054	,1380916443559553	,0	,2300.00	,001	
00052113079786490447238	,bel1vycirowpn	,00030001	,00030001	,849913678240	,023719	,00	,01	,01	,1800.00	,1800.00	,20221221	,120326	,20221221	,112	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221221	,1221120326	,02	,0	,00000000	,59144512	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1800.00	,001	,1800.00	,268.83	,61670895	,189458771680	,4615208186	,1113562048158958	,0	,1800.00	,001	
00094360451500019339012	,bel1vycirowpn	,00030001	,00030001	,587948677052	,195836	,00	,01	,01	,3336.00	,3336.00	,20230110	,115717	,20230110	,112	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20230110	,0110115717	,02	,0	,00000000	,79092110	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3336.00	,001	,3336.00	,498.22	,72293074	,918466919064	,0478450090	,6622449555795161	,0	,3336.00	,001	
00002247964537872588196	,bel1vycirowpn	,00030001	,00030001	,322259422525	,975885	,00	,01	,01	,4187.00	,4187.00	,20230130	,050059	,20230130	,101	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20230130	,0130050059	,02	,0	,00000000	,53031636	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4187.00	,001	,4187.00	,625.32	,78188845	,632874514119	,6006281921	,4045443805810424	,0	,4187.00	,001	
00039127615452768704696	,bel1vycirowpn	,00030001	,00030001	,603856063499	,155582	,00	,01	,01	,3688.00	,3688.00	,20230219	,120407	,20230219	,121	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20230219	,0219120407	,02	,0	,00000000	,27434904	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3688.00	,001	,3688.00	,550.79	,29569725	,018507228081	,5917387624	,7062940331102111	,0	,3688.00	,001	
00083095792814279414724	,3mezcwo196nib	,00030001	,00030001	,424388083161	,981857	,00	,01	,01	,4600.00	,4600.00	,20221002	,152023	,20221002	,031	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221002	,1002152023	,02	,0	,00000000	,81584799	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4600.00	,001	,4600.00	,687.00	,71106040	,174418766735	,1933896658	,5496406680749988	,0	,4600.00	,001	
00011199711017978790791	,3mezcwo196nib	,00030001	,00030001	,491327598592	,962319	,00	,01	,01	,2095.00	,2095.00	,20221002	,162828	,20221002	,002	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221002	,1002162828	,02	,0	,00000000	,15152468	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2095.00	,001	,2095.00	,312.88	,96745908	,326528784984	,9931473334	,1822595653109787	,0	,2095.00	,001	
00042414559599995915649	,3mezcwo196nib	,00030001	,00030001	,619347223774	,520905	,00	,01	,01	,3115.00	,3115.00	,20221002	,165305	,20221002	,040	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221002	,1002165305	,02	,0	,00000000	,83280259	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3115.00	,001	,3115.00	,465.22	,93031350	,126344348287	,4092233315	,0424691926401340	,0	,3115.00	,001	
00027075387393727263954	,3mezcwo196nib	,00030001	,00030001	,306084570293	,921214	,00	,01	,01	,100.00	,100.00	,20221002	,170610	,20221002	,022	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221002	,1002170610	,02	,0	,00000000	,43574158	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,100.00	,001	,100.00	,14.93	,33429459	,940289317207	,2148663763	,2024095303085417	,0	,100.00	,001	
00084487301529226896167	,3mezcwo196nib	,00030001	,00030001	,512526614145	,908028	,00	,01	,01	,3697.00	,3697.00	,20221022	,032048	,20221022	,000	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221022	,1022032048	,02	,0	,00000000	,10672350	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3697.00	,001	,3697.00	,552.14	,67529303	,040808629137	,2735108535	,5762797354378213	,0	,3697.00	,001	
00073843883843412896314	,3mezcwo196nib	,00030001	,00030001	,377382030891	,380938	,00	,01	,01	,3900.00	,3900.00	,20221111	,110349	,20221111	,152	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221111	,1111110349	,02	,0	,00000000	,98440182	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3900.00	,001	,3900.00	,582.45	,51135429	,774499286848	,9204527505	,7896275059081800	,0	,3900.00	,001	
00058932511890870182454	,3mezcwo196nib	,00030001	,00030001	,660870321348	,907155	,00	,01	,01	,200.00	,200.00	,20221201	,113041	,20221201	,051	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221201	,1201113041	,02	,0	,00000000	,85241035	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,200.00	,001	,200.00	,29.87	,28481649	,040939048103	,9919611844	,4236961535343122	,0	,200.00	,001	
00000753225719689188136	,3mezcwo196nib	,00030001	,00030001	,181979807475	,455844	,00	,01	,01	,3900.00	,3900.00	,20221221	,124217	,20221221	,151	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221221	,1221124217	,02	,0	,00000000	,83369970	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3900.00	,001	,3900.00	,582.45	,26154437	,877233618852	,5590016267	,8886016551866638	,0	,3900.00	,001	
00054970862012810481285	,zwk89xmg0fpat	,00030002	,00030002	,207606086946	,108941	,00	,01	,01	,2900.00	,2900.00	,20221002	,140006	,20221002	,042	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221002	,1002140006	,02	,0	,00000000	,74942417	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2900.00	,001	,2900.00	,433.11	,72123225	,950099684065	,5608650759	,5716402883149790	,0	,2900.00	,001	
00012543951552189692108	,zwk89xmg0fpat	,00030002	,00030002	,314443405831	,068139	,00	,01	,01	,728.00	,728.00	,20221002	,151155	,20221002	,041	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221002	,1002151155	,02	,0	,00000000	,04636144	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,728.00	,001	,728.00	,108.72	,56678760	,297907716200	,2370224786	,6859736629235519	,0	,728.00	,001	
00010352939613869937705	,zwk89xmg0fpat	,00030002	,00030002	,675668641816	,406077	,00	,01	,01	,3997.00	,3997.00	,20221002	,164838	,20221002	,122	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221002	,1002164838	,02	,0	,00000000	,26799251	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,3997.00	,001	,3997.00	,596.94	,55542562	,415025516626	,9153334156	,8065796670723097	,0	,3997.00	,001	
00011564087932315492272	,zwk89xmg0fpat	,00030002	,00030002	,992227513366	,936780	,00	,01	,01	,1928.00	,1928.00	,20221002	,171624	,20221002	,110	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221002	,1002171624	,02	,0	,00000000	,86387971	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1928.00	,001	,1928.00	,287.94	,30269750	,541660019834	,3701574762	,0288558634135497	,0	,1928.00	,001	
00045796933948229954397	,zwk89xmg0fpat	,00030002	,00030002	,774284387606	,681178	,00	,01	,01	,837.00	,837.00	,20221022	,200315	,20221022	,111	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221022	,1022200315	,02	,0	,00000000	,05348179	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,837.00	,001	,837.00	,125.00	,47365762	,707701921923	,4421541183	,0759552548606297	,0	,837.00	,001	
00088912202614827940037	,zwk89xmg0fpat	,00030002	,00030002	,705304668224	,988678	,00	,01	,01	,2646.00	,2646.00	,20221111	,032539	,20221111	,020	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221111	,1111032539	,02	,0	,00000000	,83594532	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,2646.00	,001	,2646.00	,395.17	,66025940	,966529177525	,0431913128	,9037951059002084	,0	,2646.00	,001	
00013114102229722849130	,zwk89xmg0fpat	,00030002	,00030002	,101538614954	,152241	,00	,01	,01	,1478.00	,1478.00	,20221201	,120848	,20221201	,110	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0002	,000	,82	,06	,20221201	,1201120848	,02	,0	,00000000	,72480997	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,1478.00	,001	,1478.00	,220.74	,52449220	,308099494596	,6511114225	,9138410696873690	,0	,1478.00	,001	
00080644024380962266801	,4xpg7yvlhe6a2	,00030000	,00030000	,443988668463	,371285	,00	,01	,01	,6105.00	,6105.00	,20221002	,160701	,20221002	,011	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0000	,000	,82	,06	,20221002	,1002160701	,02	,0	,00000000	,33174417	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,6105.00	,001	,6105.00	,911.77	,63170535	,097874928850	,1229955321	,0007959435528793	,0	,6105.00	,001	
00084933003662217859495	,4xpg7yvlhe6a2	,00030000	,00030000	,148905822868	,023317	,00	,01	,01	,4809.00	,4809.00	,20221002	,170046	,20221002	,141	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221002	,1002170046	,02	,0	,00000000	,56083539	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4809.00	,001	,4809.00	,718.21	,24995328	,428634873102	,3527334337	,5332577986104982	,0	,4809.00	,001	
00085708725228570437402	,4xpg7yvlhe6a2	,00030000	,00030000	,399073731545	,193747	,00	,01	,01	,4100.00	,4100.00	,20221022	,181137	,20221022	,101	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0000	,000	,82	,06	,20221022	,1022181137	,02	,0	,00000000	,97327172	,2025-07-30 15:54:37	,2025-07-30 15:54:37	,0	,001	,4100.00	,001	,4100.00	,612.32	,56185451	,952525919594	,0814523349	,7857926367803904	,0	,4100.00	,001	
00088334523434766802403	,4xpg7yvlhe6a2	,00030000	,00030000	,035839700845	,900833	,00	,01	,01	,6400.00	,6400.00	,20221111	,201301	,20221111	,130	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221111	,1111201301	,02	,0	,00000000	,76921423	,2025-07-30 15:54:38	,2025-07-30 15:54:38	,0	,001	,6400.00	,001	,6400.00	,955.82	,67721658	,129100522832	,3258861236	,7188316860097368	,0	,6400.00	,001	
00095349365913772996068	,4xpg7yvlhe6a2	,00030000	,00030000	,658538655239	,191733	,00	,01	,01	,3248.00	,3248.00	,20221201	,111655	,20221201	,151	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0000	,000	,82	,06	,20221201	,1201111655	,02	,0	,00000000	,73234723	,2025-07-30 15:54:38	,2025-07-30 15:54:38	,0	,001	,3248.00	,001	,3248.00	,485.08	,24095122	,344636838214	,3558362401	,1479169008829548	,0	,3248.00	,001	
00030977851652576845432	,ftwxe6o13zisp	,00010000	,00010000	,137143341540	,591816	,00	,01	,01	,7349.00	,7349.00	,20221002	,112806	,20221002	,111	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221002	,1002112806	,02	,0	,00000000	,76696127	,2025-07-30 15:54:38	,2025-07-30 15:54:38	,0	,001	,7349.00	,001	,7349.00	,1097.55	,74288507	,214143628752	,2537785574	,4542116545931801	,0	,7349.00	,001	
00012675772838757240928	,ftwxe6o13zisp	,00010000	,00010000	,737432163312	,803103	,00	,01	,01	,2200.00	,2200.00	,20221002	,124659	,20221002	,021	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221002	,1002124659	,02	,0	,00000000	,45782564	,2025-07-30 15:54:38	,2025-07-30 15:54:38	,0	,001	,2200.00	,001	,2200.00	,328.56	,34819048	,352087185530	,8619949752	,4408727692089500	,0	,2200.00	,001	
